cluster_id,system,entity_f1,relation_f1,pair_f1,exact_triple_f1,model_id,model_commit
test_02023,primera_text,0.5,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02026,run82_text,0.6666666666666666,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02026,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02027,run82_text,0.1111111111111111,0.3636363636363636,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02027,leadw_text,0.2222222222222222,0.1999999999999999,0.1818181818181818,0.1818181818181818,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02037,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02037,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02046,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02046,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02061,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02061,leadw_text,0.4,0.4,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02062,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02062,leadw_text,0.2857142857142857,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02075,run82_text,0.1,0.0952380952380952,0.0869565217391304,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02075,leadw_text,0.1904761904761905,0.1904761904761905,0.1666666666666666,0.1481481481481481,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02077,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02077,leadw_text,0.6666666666666666,0.4,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02081,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02081,leadw_text,0.1333333333333333,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02093,run82_text,0.3333333333333333,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02093,leadw_text,0.6666666666666666,0.0,0.5,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02098,run82_text,0.5,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02098,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02100,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02100,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02105,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02105,leadw_text,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02129,run82_text,0.5,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02129,leadw_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02139,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02139,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02154,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02154,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02178,run82_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02178,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02195,run82_text,0.0,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02195,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02196,run82_text,0.5,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02196,leadw_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02211,run82_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02211,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02213,run82_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02213,leadw_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02217,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02217,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02238,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02238,leadw_text,0.8571428571428571,0.6666666666666666,0.7499999999999999,0.7499999999999999,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02246,run82_text,0.1052631578947368,0.1818181818181818,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02246,leadw_text,0.4705882352941176,0.5454545454545454,0.4615384615384615,0.4285714285714285,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02248,run82_text,0.5714285714285715,0.6666666666666666,0.5714285714285715,0.5714285714285715,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02248,leadw_text,0.5714285714285715,0.6666666666666666,0.5714285714285715,0.5714285714285715,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02255,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02255,leadw_text,0.1818181818181818,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02282,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02282,leadw_text,0.2,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02288,run82_text,0.3636363636363636,0.2857142857142857,0.2857142857142857,0.2857142857142857,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02288,leadw_text,0.1818181818181818,0.2857142857142857,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02299,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02299,leadw_text,0.5714285714285715,0.8,0.5714285714285715,0.2857142857142857,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02299,primera_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02320,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02320,leadw_text,0.0,0.8,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02330,run82_text,0.3333333333333333,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02330,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02331,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02331,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02335,run82_text,0.3333333333333333,0.4,0.2857142857142857,0.2857142857142857,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02335,leadw_text,0.4,0.5,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02339,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02339,leadw_text,0.6666666666666666,0.5,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02339,primera_text,0.3333333333333333,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02344,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02344,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02369,run82_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02369,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02387,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02387,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02387,primera_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02405,run82_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02405,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02414,run82_text,0.4,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02414,leadw_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02434,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02434,leadw_text,0.4,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02436,run82_text,0.5714285714285715,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02436,leadw_text,0.888888888888889,0.6666666666666666,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02467,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02467,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02492,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02492,leadw_text,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02494,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02494,leadw_text,0.3636363636363636,0.4444444444444445,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02507,run82_text,0.3333333333333333,0.1818181818181818,0.1538461538461538,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02507,leadw_text,0.4285714285714285,0.3076923076923076,0.2666666666666666,0.25,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02510,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02510,leadw_text,0.5,0.3333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02513,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02513,leadw_text,0.5,0.5,0.4444444444444444,0.4444444444444444,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02542,run82_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02542,leadw_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02563,run82_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02563,leadw_text,0.8571428571428571,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02570,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02570,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02572,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02572,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02579,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02579,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02579,primera_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02583,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02583,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02587,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02587,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02599,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02599,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02615,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02615,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02628,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02628,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02656,run82_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02656,leadw_text,0.5714285714285715,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02668,run82_text,0.5,0.4,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02668,leadw_text,0.5,0.4,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02686,run82_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02686,leadw_text,0.6666666666666666,0.8,0.8,0.8,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02688,run82_text,0.5,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02688,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02690,run82_text,0.1666666666666666,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02690,leadw_text,0.1666666666666666,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02702,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02702,leadw_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02703,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02703,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02721,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02721,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02729,run82_text,0.0,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02729,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02735,run82_text,0.5,0.6666666666666666,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02735,leadw_text,0.6,0.4,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02736,run82_text,0.0,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02736,leadw_text,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02740,run82_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02740,leadw_text,0.5714285714285715,0.4,0.4,0.4,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02744,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02744,leadw_text,0.2857142857142857,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02748,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02748,leadw_text,0.9090909090909092,0.8571428571428571,0.888888888888889,0.888888888888889,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02764,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02764,leadw_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02774,run82_text,0.8,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02774,leadw_text,0.5,1.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02776,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02776,leadw_text,0.2857142857142857,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02778,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02778,leadw_text,0.2857142857142857,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02782,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02782,leadw_text,0.3333333333333333,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02789,run82_text,0.1666666666666666,0.2222222222222222,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02789,leadw_text,0.4615384615384615,0.6,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02805,run82_text,0.1818181818181818,0.25,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02805,leadw_text,0.9090909090909092,1.0,0.8333333333333333,0.8333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02810,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02810,leadw_text,0.0,0.3333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02822,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02822,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02830,run82_text,0.2,0.3333333333333333,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02830,leadw_text,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02834,run82_text,0.5714285714285715,0.4,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02834,leadw_text,0.5714285714285715,0.6666666666666666,0.6666666666666666,0.6666666666666666,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02836,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02836,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02837,run82_text,0.2,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02837,leadw_text,0.2,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02841,run82_text,0.4,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02841,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02848,run82_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02848,leadw_text,0.5,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02848,primera_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02849,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02849,leadw_text,0.4444444444444445,0.4,0.3333333333333333,0.3333333333333333,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02873,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02873,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02878,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02878,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02879,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02879,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02897,run82_text,0.0,0.5,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02897,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02907,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02907,leadw_text,0.8333333333333333,1.0,0.9090909090909092,0.9090909090909092,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02914,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02914,leadw_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02955,run82_text,0.0,0.0,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02955,leadw_text,0.5,1.0,0.5,0.5,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02965,run82_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02965,leadw_text,1.0,1.0,1.0,1.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
test_02986,run82_text,0.0,0.6666666666666666,0.0,0.0,Babelscape/rebel-large,44eb6cb4585df284ce6c4d6a7013f83fe473c052
